program_idx,file_path,idx,src,dst,src_code,dst_code,reason,offset,sa_lb_direct,sa_lb,da_lb,dst_name_match,dst_funcname,actual_lb,actual_lb_trans,is_static,src_class,mvs,src_ancestors,src_descendants,dst_class,dst_ancestors,dst_descendants
37,../replication_package/raw_data/url063b9533f6_karlney_tetris_ai_tgz-pJ8-karlney_tetris_cmd_TetrisGameRunnerJ8/wala0cfa.csv,132,karlney/tetris/core/Player.updateDistribution:(Lkarlney/tetris/core/PieceType;)V,org/apache/log4j/CategoryKey.equals:(Ljava/lang/Object;)Z,"private synchronized void updateDistribution(PieceType type) {
    if (pieceStatistics.containsKey(type)) {
        pieceStatistics.put(type, pieceStatistics.get(type) + 1);
    }
}","class CategoryKey { boolean equals ( Object a0, ) { return boolean1; }",trans,5,0,1,0,FALSE,equals,0,0,0,karlney.tetris.core.Player,"protected karlney.tetris.core.Piece currentPiece;, protected karlney.tetris.core.Piece nextPiece;",[java.lang.Runnable],[karlney.tetris.ai.AIPlayer],org.apache.log4j.CategoryKey,,
37,../replication_package/raw_data/url063b9533f6_karlney_tetris_ai_tgz-pJ8-karlney_tetris_cmd_TetrisGameRunnerJ8/wala0cfa.csv,154,karlney/tetris/ai/OnePieceNoPathCheckPiecePlacer.bestPlacement:(Lkarlney/tetris/ai/BoardEvaluator;Lkarlney/tetris/core/Board;Lkarlney/tetris/core/Piece;Lkarlney/tetris/core/Piece;)Lkarlney/tetris/core/Piece;,karlney/tetris/core/Board.<init>:(Lkarlney/tetris/core/Board;)V,"@Override
public Piece bestPlacement(BoardEvaluator evaluator, Board board, Piece currentPiece, Piece nextPiece) {
    double bestUtility = Integer.MIN_VALUE;
    int y = 0;
    Piece best = currentPiece.getTranslatedCopy(currentPiece.getX(), currentPiece.getY(), 0, board);
    best.stepDownAFAP();
    try {
        for (int h = 0; h < currentPiece.getPossibleOrientations(); h++) {
            for (int x = -1; x < board.getCols(); x++) {
                Board boardCopy = new Board(board);
                Piece tb = currentPiece.getTranslatedCopy(x, y, h, boardCopy);
                tb.stepDownAFAP();
                if (board.allowedPlacement(tb)) {
                    boardCopy.placePieceOnBoard(tb);
                    int rows = boardCopy.removeFullRows();
                    double utility = evaluator.score(boardCopy, tb, rows);
                    if (utility > bestUtility) {
                        bestUtility = utility;
                        best = tb.getTranslatedCopy(tb.getX(), tb.getY(), 0, board);
                    }
                }
            }
        }
    } catch (Exception e) {
        log.error(""Best placement crashed"", e);
    }
    return best;
}","public Board(Board copy) {
    this.cols = copy.cols;
    this.rows = copy.rows;
    board = new Square[cols + 2][rows + 2];
    for (int i = 0; i < cols + 2; i++) {
        System.arraycopy(copy.board[i], 0, board[i], 0, rows + 2);
    }
}",invocation_constructor,68,1,1,1,TRUE,Board,1,1,0,karlney.tetris.ai.OnePieceNoPathCheckPiecePlacer,,[karlney.tetris.ai.PiecePlacer],[],karlney.tetris.core.Board,[],[]
38,../replication_package/raw_data/url49584c1d41_Arrem_GGS_tgz-pJ8-com_gamezgalaxy_test_console_MainJ8/wala0cfa.csv,16,com/gamezgalaxy/GGS/world/Level.Load:(Ljava/lang/String;)Lcom/gamezgalaxy/GGS/world/Level;,com/gamezgalaxy/GGS/chat/ChatColor.toString:()Ljava/lang/String;,"public static Level Load(String filename) throws IOException, ClassNotFoundException {
    Level l = null;
    if (filename.endsWith("".dat""))
        l = Convert(filename);
    else {
        FileInputStream fis = new FileInputStream(filename);
        GZIPInputStream gis = new GZIPInputStream(fis);
        ObjectInputStream obj = new ObjectInputStream(gis);
        long version = obj.readLong();
        if (version == serialVersionUID) {
            l = (Level) obj.readObject();
        } else {
            obj.close();
            throw new IOException(""The level version does not match the current"");
        }
        l.ticks = new ArrayList<Tick>();
        l.physics = l.new Ticker();
        l.name = new File(filename).getName().split(""\\."")[0];
        l.run = true;
        l.physics.start();
        obj.close();
        gis.close();
        fis.close();
    }
    return l;
}",class ChatColor { String toString ( ) { return String1; },tostring_not_found_trans,159,0,1,0,FALSE,toString,0,0,1,com.gamezgalaxy.GGS.world.Level,"java.util.ArrayList<com.gamezgalaxy.GGS.server.Tick> ticks;, public java.lang.String name;",[java.io.Serializable],[],com.gamezgalaxy.GGS.chat.ChatColor,[java.lang.Enum<com.gamezgalaxy.GGS.chat.ChatColor>],[]
38,../replication_package/raw_data/url49584c1d41_Arrem_GGS_tgz-pJ8-com_gamezgalaxy_test_console_MainJ8/wala0cfa.csv,111,com/gamezgalaxy/GGS/util/properties/Properties.init:(Lcom/gamezgalaxy/GGS/server/Server;)Lcom/gamezgalaxy/GGS/util/properties/Properties;,com/gamezgalaxy/GGS/util/properties/Properties.load:(Ljava/lang/String;)V,"public static Properties init(Server server) {
    if (init)
        return null;
    Properties p = new Properties();
    if (!new File(""properties"").exists())
        new File(""properties"").mkdir();
    if (!new File(""properties/"" + server.configpath).exists())
        makeDefaults(server.configpath, server, p);
    else {
        try {
            p.load(server.configpath);
            init = true;
        } catch (IOException e) {
            server.Log(""ERROR LOADING CONFIG!"");
            e.printStackTrace();
        }
    }
    return p;
}","public void load(String filename) throws IOException {
    if (settings.size() > 0)
        settings.clear();
    FileInputStream fstream = new FileInputStream(""properties/"" + filename);
    DataInputStream in = new DataInputStream(fstream);
    BufferedReader br = new BufferedReader(new InputStreamReader(in));
    String strLine;
    while ((strLine = br.readLine()) != null) {
        if (strLine.startsWith(""#""))
            continue;
        settings.add(strLine);
    }
    in.close();
}",invocation_new,105,1,1,0,TRUE,load,1,1,1,com.gamezgalaxy.GGS.util.properties.Properties,,[],[],com.gamezgalaxy.GGS.util.properties.Properties,[],[]
38,../replication_package/raw_data/url49584c1d41_Arrem_GGS_tgz-pJ8-com_gamezgalaxy_test_console_MainJ8/wala0cfa.csv,114,com/gamezgalaxy/GGS/API/EventSystem.callEvent:(Lcom/gamezgalaxy/GGS/API/Event;)V,com/gamezgalaxy/GGS/API/RegisteredListener.execute:(Lcom/gamezgalaxy/GGS/API/Event;)V,"public void callEvent(Event event) {
    EventList events = event.getEvents();
    RegisteredListener[] listeners = events.getRegisteredListeners();
    for (RegisteredListener listen : listeners) {
        try {
            listen.execute(event);
        } catch (Exception e) {
            server.Log(""==!EVENT ERROR!=="");
            e.printStackTrace();
        }
    }
}","public void execute(Event event) throws Exception {
    if (event instanceof Cancelable) {
        if (((Cancelable) event).isCancelled())
            return;
    }
    executor.execute(listen, event);
}",invocation_same_class,38,1,1,0,TRUE,execute,1,1,0,com.gamezgalaxy.GGS.API.EventSystem,,[],[],com.gamezgalaxy.GGS.API.RegisteredListener,[],[]
38,../replication_package/raw_data/url49584c1d41_Arrem_GGS_tgz-pJ8-com_gamezgalaxy_test_console_MainJ8/wala0cfa.csv,269,com/gamezgalaxy/GGS/iomodel/Player$SendLevel.run:()V,com/gamezgalaxy/GGS/networking/packets/minecraft/FinishLevelSend.Write:(Lcom/gamezgalaxy/GGS/networking/IOClient;Lcom/gamezgalaxy/GGS/server/Server;)V,"@Override
public void run() {
    Packet pa;
    pa = pm.getPacket((byte) 0x02);
    pa.Write(p, pm.server);
    pa = null;
    pa = pm.getPacket((byte) 0x03);
    pa.Write(p, pm.server);
    pa = null;
    pa = pm.getPacket((byte) 0x04);
    pa.Write(p, pm.server);
    pa = null;
    p.finishLevel();
}","@Override
public void Write(IOClient p, Server server) {
    PacketPrepareEvent event = new PacketPrepareEvent(p, this, server);
    server.getEventSystem().callEvent(event);
    if (event.isCancelled())
        return;
    Player player;
    if (p instanceof Player) {
        player = (Player) p;
    } else
        return;
    try {
        ByteBuffer bb = ByteBuffer.allocate(7);
        bb.order(ByteOrder.BIG_ENDIAN);
        bb.put(ID);
        bb.putShort(player.getLevel().width);
        bb.putShort(player.getLevel().height);
        bb.putShort(player.getLevel().depth);
        player.WriteData(bb.array());
    } catch (IOException e) {
        e.printStackTrace();
    }
}",invocation_polymorphism,27,1,1,0,TRUE,Write,1,1,0,com.gamezgalaxy.GGS.iomodel.Player$SendLevel,"com.gamezgalaxy.GGS.iomodel.Player p;, final com.gamezgalaxy.GGS.iomodel.Player this$0;",[java.lang.Thread],[],com.gamezgalaxy.GGS.networking.packets.minecraft.FinishLevelSend,[com.gamezgalaxy.GGS.networking.packets.Packet],[]
38,../replication_package/raw_data/url49584c1d41_Arrem_GGS_tgz-pJ8-com_gamezgalaxy_test_console_MainJ8/wala0cfa.csv,374,com/gamezgalaxy/GGS/networking/packets/PacketManager.<init>:(Lcom/gamezgalaxy/GGS/server/Server;)V,com/gamezgalaxy/GGS/networking/packets/minecraft/Kick.<init>:(Lcom/gamezgalaxy/GGS/networking/packets/PacketManager;)V,"public PacketManager(Server instance) {
    this.server = instance;
    try {
        serverSocket = new ServerSocket(this.server.Port);
    } catch (IOException e) {
        e.printStackTrace();
    }
}","class Kick { void <init> ( PacketManager a0, ) { return void1; }",member_variable_initialization,61,1,1,1,FALSE,Kick,1,1,0,com.gamezgalaxy.GGS.networking.packets.PacketManager,"protected com.gamezgalaxy.GGS.networking.packets.Packet[] packets;, protected java.net.ServerSocket serverSocket;, protected java.lang.Thread reader;, public com.gamezgalaxy.GGS.server.Server server;",[],[],com.gamezgalaxy.GGS.networking.packets.minecraft.Kick,[com.gamezgalaxy.GGS.networking.packets.Packet],[]
39,../replication_package/raw_data/url28f181064f_simonjupp_java_skos_api_tgz-pJ8-example_CreateSKOSExampleJ8/wala0cfa.csv,17425,uk/ac/manchester/cs/skos/SKOSDatasetImpl.getSKOSObjectRelatedConcepts:(Ljava/util/Set;Lorg/semanticweb/skos/SKOSObjectProperty;)Ljava/util/Set;,uk/ac/manchester/cs/owl/owlapi/OWLObjectPropertyImpl.equals:(Ljava/lang/Object;)Z,"public Set<SKOSConcept> getSKOSObjectRelatedConcepts(Set<SKOSObjectRelationAssertion> assertionSet, SKOSObjectProperty prop) {
    Set<SKOSConcept> con = new HashSet<SKOSConcept>();
    for (SKOSObjectRelationAssertion rel : assertionSet) {
        if (rel.getSKOSProperty().getURI().equals(prop.getURI())) {
            URI uri = rel.getSKOSObject().getURI();
            if (!SKOSEntity.containsKey(uri)) {
                SKOSEntity.put(uri, entityCreationHandler(skos2owlConverter.getAsOWLIndiviudal(rel.getSKOSObject())));
            }
            if (SKOSEntity.get(uri).isSKOSConcept()) {
                con.add(SKOSEntity.get(uri).asSKOSConcept());
            }
        }
    }
    return con;
}","class OWLObjectPropertyImpl { boolean equals ( Object a0, ) { return boolean1; }",invocation_error,162,0,1,0,TRUE,equals,0,0,0,uk.ac.manchester.cs.skos.SKOSDatasetImpl,,[org.semanticweb.skos.SKOSDataset],[],uk.ac.manchester.cs.owl.owlapi.OWLObjectPropertyImpl,,
39,../replication_package/raw_data/url28f181064f_simonjupp_java_skos_api_tgz-pJ8-example_CreateSKOSExampleJ8/wala0cfa.csv,43275,uk/ac/manchester/cs/skos/SKOSDatasetImpl.getSKOSObjectRelationAssertions:(Lorg/semanticweb/skos/SKOSEntity;)Ljava/util/Set;,org/semanticweb/owlapi/util/CollectionFactory$ConditionalCopySet.contains:(Ljava/lang/Object;)Z,"public Set<SKOSObjectRelationAssertion> getSKOSObjectRelationAssertions(SKOSEntity skosEntity) {
    Set<SKOSObjectRelationAssertion> assertion = new HashSet<SKOSObjectRelationAssertion>(50);
    if (!SKOSEntity.containsKey(skosEntity.getURI())) {
        SKOSEntity.put(skosEntity.getURI(), skosEntity);
    }
    for (OWLObjectPropertyAssertionAxiom ax : owlOntology.getObjectPropertyAssertionAxioms(skos2owlConverter.getAsOWLIndiviudal(skosEntity))) {
        OWLIndividual object = ax.getObject();
        OWLIndividual subject = ax.getSubject();
        OWLObjectPropertyExpression prop = ax.getProperty();
        SKOSEntity entOb = SKOSEntity.get(object.asOWLNamedIndividual().getIRI().toURI());
        SKOSEntity entSub = SKOSEntity.get(subject.asOWLNamedIndividual().getIRI().toURI());
        if (entOb == null) {
            entOb = entityCreationHandler(object.asOWLNamedIndividual());
            SKOSEntity.put(object.asOWLNamedIndividual().getIRI().toURI(), entOb);
        }
        if (entSub == null) {
            entSub = entityCreationHandler(subject.asOWLNamedIndividual());
            SKOSEntity.put(subject.asOWLNamedIndividual().getIRI().toURI(), entSub);
        }
        SKOSObjectProperty skosProp = skosManContent.getSKOSDataFactory().getSKOSObjectProperty(prop.asOWLObjectProperty().getIRI().toURI());
        assertion.add(skosManContent.getSKOSDataFactory().getSKOSObjectRelationAssertion(entSub, skosProp, entOb));
    }
    return assertion;
}","class CollectionFactory$ConditionalCopySet { boolean contains ( Object a0, ) { return boolean1; }",trans,218,0,1,0,FALSE,contains,0,0,0,uk.ac.manchester.cs.skos.SKOSDatasetImpl,,[org.semanticweb.skos.SKOSDataset],[],org.semanticweb.owlapi.util.CollectionFactory$ConditionalCopySet,,
39,../replication_package/raw_data/url28f181064f_simonjupp_java_skos_api_tgz-pJ8-example_CreateSKOSExampleJ8/wala0cfa.csv,71355,uk/ac/manchester/cs/skos/SKOSDataFactoryImpl.getSKOSConceptScheme:(Ljava/net/URI;)Lorg/semanticweb/skos/SKOSConceptScheme;,uk/ac/manchester/cs/skos/SKOSConceptSchemeImpl.<init>:(Lorg/semanticweb/owlapi/model/OWLDataFactory;Ljava/net/URI;)V,"public SKOSConceptScheme getSKOSConceptScheme(URI uri) {
    SKOSConceptScheme con = conceptSchemeByURI.get(uri);
    if (con == null) {
        con = new SKOSConceptSchemeImpl(this, uri);
        conceptSchemeByURI.put(uri, con);
    }
    return con;
}","class SKOSConceptSchemeImpl { void <init> ( OWLDataFactory a0, URI a1, ) { return void1; }",invocation_constructor,24,1,1,1,TRUE,SKOSConceptSchemeImpl,1,1,0,uk.ac.manchester.cs.skos.SKOSDataFactoryImpl,,[uk.ac.manchester.cs.owl.owlapi.OWLDataFactoryImpl][org.semanticweb.skos.SKOSDataFactory],[],uk.ac.manchester.cs.skos.SKOSConceptSchemeImpl,[org.semanticweb.skos.SKOSConceptScheme][org.semanticweb.skos.SKOSEntity][org.semanticweb.skos.SKOSObject],[]
